Date,Open,High,Low,Close,Adj Close,Volume
,161.58750175,165.30500025,157.64750300000003,159.86249575,159.86249575,2839750
,161.34500150000002,165.1100005,156.96500400000002,160.24499550000002,160.24499550000002,2874100
,161.10250125000002,164.91500075,156.28250500000001,160.62749525,160.62749525,2908450
2021-05-06,160.860001,164.720001,155.600006,161.009995,161.009995,2942800
,160.672501,165.39250175,156.0750045,161.0349965,161.0349965,2940750
,160.485001,166.0650025,156.550003,161.059998,161.059998,2938700
,160.297501,166.73750324999997,157.0250015,161.0849995,161.0849995,2936650
2021-05-07,160.110001,167.410004,157.5,161.110001,161.110001,2934600
,160.41000025,165.95500199999998,153.875,156.63750100000001,156.63750100000001,3402625
,160.7099995,164.5,150.25,152.16500100000002,152.16500100000002,3870650
,161.00999875000002,163.04499800000002,146.625,147.692501,147.692501,4338675
2021-05-10,161.309998,161.589996,143,143.220001,143.220001,4806700
,155.23249850000002,158.817497,141.375,144.14500025,144.14500025,4776175
,149.154999,156.04499800000002,139.75,145.0699995,145.0699995,4745650
,143.0774995,153.272499,138.125,145.99499874999998,145.99499874999998,4715125
2021-05-11,137,150.5,136.5,146.919998,146.919998,4684600
,139.17499924999998,150.5,137.932499,146.38749675,146.38749675,4196325
,141.3499985,150.5,139.364998,145.8549955,145.8549955,3708050
,143.52499775,150.5,140.79749700000002,145.32249425,145.32249425,3219775
2021-05-12,145.699997,150.5,142.229996,144.789993,144.789993,2731500
,146.13499825,155.36249924999998,143.27999525,149.71749475000001,149.71749475000001,4267000
,146.5699995,160.2249985,144.3299945,154.6449965,154.6449965,5802500
,147.00500075,165.08749775,145.37999374999998,159.57249825,159.57249825,7338000
2021-05-13,147.440002,169.949997,146.429993,164.5,164.5,8873500
,150.58000149999998,169.079998,148.877495,163.3549995,163.3549995,7728500
,153.720001,168.20999899999998,151.324997,162.20999899999998,162.20999899999998,6583500
,156.8600005,167.33999999999997,153.77249899999998,161.0649985,161.0649985,5438500
2021-05-14,160,166.470001,156.220001,159.919998,159.919998,4293500
,159.9625015,170.47750075,156.91500075,165.08999999999997,165.08999999999997,5085650
,159.925003,174.4850005,157.6100005,170.260002,170.260002,5877800
,159.8875045,178.49250025,158.30500025,175.430004,175.430004,6669950
2021-05-17,159.850006,182.5,159,180.600006,180.600006,7462100
,163.52250275,184.17499924999998,161.317501,180.617504,180.617504,7531250
,167.1949995,185.8499985,163.635002,180.635002,180.635002,7600400
,170.86749625,187.52499775,165.95250299999998,180.65249999999997,180.65249999999997,7669550
2021-05-18,174.539993,189.199997,168.270004,180.669998,180.669998,7738700
,173.90249599999999,186.64499675,167.2400015,177.70999899999998,177.70999899999998,7010500
,173.264999,184.08999649999998,166.20999899999998,174.75,174.75,6282300
,172.627502,181.53499625,165.1799965,171.79000100000002,171.79000100000002,5554100
2021-05-19,171.990005,178.979996,164.149994,168.830002,168.830002,4825900
,171.690002,177.96249799999998,164.837494,169.24500275000003,169.24500275000003,4238975
,171.389999,176.945,165.524994,169.66000350000002,169.66000350000002,3652050
,171.08999599999999,175.927502,166.212494,170.07500425,170.07500425,3065125
2021-05-20,170.789993,174.910004,166.899994,170.490005,170.490005,2478200
,170.84249475000001,175.99250424999997,167.757496,172.065002,172.065002,2772325
,170.8949965,177.07500449999998,168.614998,173.639999,173.639999,3066450
,170.94749825,178.15750475,169.47250000000003,175.21499599999999,175.21499599999999,3360575
2021-05-21,171,179.240005,170.330002,176.789993,176.789993,3654700
,172.2125015,181.5450055,171.08500300000003,177.5949935,177.5949935,3907100
,173.425003,183.850006,171.84000400000002,178.399994,178.399994,4159500
,174.6375045,186.1550065,172.59500500000001,179.2049945,179.2049945,4411900
2021-05-24,175.850006,188.460007,173.350006,180.009995,180.009995,4664300
,177.1375045,195.6225055,175.2625045,187.3649945,187.3649945,7220100
,178.425003,202.78500400000001,177.175003,194.71999399999999,194.71999399999999,9775900
,179.7125015,209.9475025,179.0875015,202.0749935,202.0749935,12331700
2021-05-25,181,217.110001,181,209.429993,209.429993,14887500
,193,224.95249975000002,192.13750075000002,217.71249425000002,217.71249425000002,16445600
,205,232.79499850000002,203.2750015,225.99499550000002,225.99499550000002,18003700
,217,240.63749725000002,214.41250225,234.27749675,234.27749675,19561800
2021-05-26,229,248.479996,225.550003,242.559998,242.559998,21119900
,229.20000075000002,252.35999700000002,225.91250225,245.45249975000002,245.45249975000002,19721500
,229.4000015,256.239998,226.2750015,248.34500150000002,248.34500150000002,18323100
,229.60000225,260.119999,226.63750075000002,251.23750325000003,251.23750325000003,16924700
2021-05-27,229.800003,264,227,254.130005,254.130005,15526300
,238.09250250000002,265.199997,225.60749825,246.09750375,246.09750375,14582575
,246.38500200000001,266.399994,224.21499649999998,238.0650025,238.0650025,13638850
,254.6775015,267.599991,222.82249474999998,230.03250125,230.03250125,12695125
2021-05-28,262.970001,268.799988,221.429993,222,222,11751400
,255.59749975000003,265.34499,222.83999649999998,228.755001,228.755001,11219950
,248.22499850000003,261.889992,224.25,235.510002,235.510002,10688500
,240.85249725,258.434994,225.66000350000002,242.26500299999998,242.26500299999998,10157050
2021-06-01,233.479996,254.979996,227.070007,249.020004,249.020004,9625600
,237.32999825000002,264.734997,231.37750599999998,257.3250005,257.3250005,11224000
,241.1800005,274.489998,235.685005,265.629997,265.629997,12822400
,245.03000275,284.244999,239.992504,273.9349935,273.9349935,14420800
2021-06-02,248.880005,294,244.300003,282.23999,282.23999,16019200
,253.08750150000003,289.10749825,243.755001,276.22499074999996,276.22499074999996,14014400
,257.294998,284.2149965,243.20999899999998,270.2099915,270.2099915,12009600
,261.5024945,279.32249475000003,242.66499699999997,264.19499225000004,264.19499225000004,10004800
2021-06-03,265.709991,274.429993,242.119995,258.179993,258.179993,8000000
,263.2874905,272.07249475000003,243.03249725,255.72499500000004,255.72499500000004,6909375
,260.86499000000003,269.7149965,243.9449995,253.26999700000002,253.26999700000002,5818750
,258.4424895,267.35749825,244.85750174999998,250.814999,250.814999,4728125
2021-06-04,256.019989,265,245.770004,248.360001,248.360001,3637500
,256.51499175000004,269.25,248.12750225000002,256.27250325,256.27250325,4241000
,257.0099945,273.5,250.4850005,264.1850055,264.1850055,4844500
,257.50499725,277.75,252.84249875,272.09750775,272.09750775,5448000
2021-06-07,258,282,255.199997,280.01001,280.01001,6051500
,266.5,297.665001,261.64999775,285.0075075,285.0075075,8898400
,275,313.33000200000004,268.09999849999997,290.005005,290.005005,11745300
,283.5,328.995003,274.54999925,295.0025025,295.0025025,14592200
2021-06-08,292,344.660004,281,300,300,17439100
,294.77999875,340.495003,283.6275025,300.6399995,300.6399995,16436650
,297.5599975,336.33000200000004,286.255005,301.279999,301.279999,15434200
,300.33999625,332.165001,288.8825075,301.9199985,301.9199985,14431750
2021-06-09,303.119995,328,291.51001,302.559998,302.559998,13429300
,297.83999625,318,271.38250750000003,282.01749825,282.01749825,15817025
,292.5599975,308,251.255005,261.47499849999997,261.47499849999997,18204750
,287.27999875,298,231.1275025,240.93249874999998,240.93249874999998,20592475
2021-06-10,282,288,211,220.389999,220.389999,22980200
,267.08750150000003,276.28250125,209.78250125,223.62749825,223.62749825,21130350
,252.175003,264.5650025,208.5650025,226.86499750000002,226.86499750000002,19280500
,237.2625045,252.84750375,207.34750375,230.10249675,230.10249675,17430650
2021-06-11,222.350006,241.130005,206.130005,233.339996,233.339996,15580800
,225.8875045,240.35000250000002,209.39750300000003,232.36499750000002,232.36499750000002,13468750
,229.425003,239.57,212.66500100000002,231.389999,231.389999,11356700
,232.9625015,238.7899975,215.932499,230.4150005,230.4150005,9244650
2021-06-14,236.5,238.009995,219.199997,229.440002,229.440002,7132600
,233.96500025,235.81999625,216.39999775,227.70500149999998,227.70500149999998,7174925
,231.4300005,233.6299975,213.5999985,225.970001,225.970001,7217250
,228.89500075,231.43999875,210.79999924999998,224.2350005,224.2350005,7259575
2021-06-15,226.360001,229.25,208,222.5,222.5,7301900
,223.580002,229.119999,208.25,222.61750025,222.61750025,6867625
,220.800003,228.989998,208.5,222.7350005,222.7350005,6433350
,218.020004,228.85999700000002,208.75,222.85250075,222.85250075,5999075
2021-06-16,215.240005,228.729996,209,222.970001,222.970001,5564800
,217.43000375,229.96249799999998,212.119999,223.12499975,223.12499975,5325750
,219.6200025,231.195,215.239998,223.2799985,223.2799985,5086700
,221.81000125,232.427502,218.35999700000002,223.43499725,223.43499725,4847650
2021-06-17,224,233.660004,221.479996,223.589996,223.589996,4608600
,223.04499825,231.11750424999997,219.35999700000002,221.14749875,221.14749875,4536525
,222.08999649999998,228.57500449999998,217.239998,218.7050015,218.7050015,4464450
,221.13499474999998,226.03250475,215.119999,216.26250425,216.26250425,4392375
2021-06-18,220.179993,223.490005,213,213.820007,213.820007,4320300
,219.37249400000002,222.21750225,209,210.457504,210.457504,4520275
,218.564995,220.9449995,205,207.095001,207.095001,4720250
,217.757496,219.67249675,201,203.732498,203.732498,4920225
2021-06-21,216.949997,218.399994,197,200.369995,200.369995,5120200
,217.14499675,220.26999675,200.0424995,205.37749474999998,205.37749474999998,5890200
,217.33999649999998,222.1399995,203.08499899999998,210.3849945,210.3849945,6660200
,217.53499625,224.01000225,206.1274985,215.39249425,215.39249425,7430200
2021-06-22,217.729996,225.880005,209.169998,220.399994,220.399994,8200200
,218.65999625,225.0525055,210.40749725,220.1349945,220.1349945,7038925
,219.58999649999998,224.225006,211.6449965,219.86999500000002,219.86999500000002,5877650
,220.51999675,223.39750650000002,212.88249574999998,219.60499550000003,219.60499550000003,4716375
2021-06-23,221.449997,222.570007,214.119995,219.339996,219.339996,3555100
,221.37749875,223.7900045,213.48999775,217.5824965,217.5824965,3632150
,221.3050005,225.010002,212.8600005,215.824997,215.824997,3709200
,221.23250224999998,226.2299995,212.23000325,214.0674975,214.0674975,3786250
2021-06-24,221.160004,227.449997,211.600006,212.309998,212.309998,3863300
,219.370003,224.137497,208.3250045,211.60999725,211.60999725,6070650
,217.58000199999998,220.824997,205.050003,210.9099965,210.9099965,8278000
,215.790001,217.512497,201.7750015,210.20999575000002,210.20999575000002,10485350
2021-06-25,214,214.199997,198.5,209.509995,209.509995,12692700
,213.3125,216.762497,201.42499924999998,210.44499625,210.44499625,10739375
,212.625,219.324997,204.3499985,211.3799975,211.3799975,8786050
,211.9375,221.887497,207.27499775,212.31499875,212.31499875,6832725
2021-06-28,211.25,224.449997,210.199997,213.25,213.25,4879400
,211.834999,222.142498,209.65249649999998,212.65750125,212.65750125,4279550
,212.41999800000002,219.83499899999998,209.104996,212.0650025,212.0650025,3679700
,213.004997,217.52749999999997,208.55749550000002,211.47250375,211.47250375,3079850
2021-06-29,213.589996,215.220001,208.009995,210.880005,210.880005,2480000
,212.61499750000002,215.2350005,207.74249675,211.69500349999998,211.69500349999998,2494900
,211.639999,215.25,207.4749985,212.510002,212.510002,2509800
,210.6650005,215.2649995,207.20750025,213.3250005,213.3250005,2524700
2021-06-30,209.690002,215.279999,206.940002,214.139999,214.139999,2539600
,210.6175,215.66749975,205.70500149999998,211.6949995,211.6949995,2590225
,211.544998,216.0550005,204.470001,209.25,209.25,2640850
,212.47249599999998,216.44250125000002,203.2350005,206.8050005,206.8050005,2691475
2021-07-01,213.399994,216.830002,202,204.360001,204.360001,2742100
,211.24999624999998,213.98500074999998,200.625,203.97750125000002,203.97750125000002,2706350
,209.0999985,211.1399995,199.25,203.59500150000002,203.59500150000002,2670600
,206.95000075000002,208.29499825,197.875,203.21250175,203.21250175,2634850
2021-07-02,204.800003,205.449997,196.5,202.830002,202.830002,2599100
